isrc,artist,artist_id,track_name,track_spotify_id
USRC11803517,KHALID,6LuN9FCkKOj5PcnpouEgny,SATURDAY NIGHTS,5kfNriitmkNE8mUbZ7gbq8
USCM51800139,NICKI MINAJ,0hCNtLu0JehylgoiP8L4Gh,BARBIE DREAMS,6Poyf51k7W3NKnsGwAI90B
QMEU31819472,6IX9INE FT BOBBY SHMURDA,7gZfnEnfiaHzxARJ2LeXrf,STOOPID,2SjOYQ127lPP8Gerv1qSVh
USUG11900515,JONAS BROTHERS,7gOdHgIoIKoe4i9Tta6qdD,SUCKER,22vgEDb5hykfaTwLuskFGD
USUG11601011,WEEKND,1Xyo4u8uXC1ZmMpatF05PJ,DIE FOR YOU,2Ch7LmS7r2Gy2kc64wv3Bz
USUM71822626,POST MALONE,246dkjvS1zLTtiykXe5h60,WOW.,7xQAfvXzm3AkraOtGPWIZg
USUM72000806,EMINEM FT ED SHEERAN,7dGJo4pcD2V6oG8kP0tJRR,THOSE KINDA NIGHTS,1Bt06pqlg8pqlpnl4R6Rd2
USLD91743605,POPCAAN FT DRAKE,62DmErcU7dqZbJaDqwsqzR,WE CAA DONE,6rb3wFQ66EWR7DcPG0oEE1
USAT21812918,A BOOGIE WIT DA HOODIE/6IX9INE,31W5EY0aAly4Qieq6OFu6I,SWERVIN,1wJRveJZLSb1rjhnUHQiv6
GB1101900104,LITTLE MIX FT TY DOLLA SIGN,3e7awlrlDSwF3iM0WBjGMp,THINK ABOUT US,6mkPKZqPIdyYdFePOwLXqQ
GBARL2001440,JASON DERULO & NUKA,07YZf4WDAMNwqr4jfgOZ8y,LOVE NOT WAR (THE TAMPA BEAT),4Lt6GXGzYsa1tgkv3nGSTm
USLD91714410,DRAKE,3TVXtAsR1Inumwj472S9r4,I'M UPSET,3qN5qMTKyEEmiTZD38BNTT
USAT22007153,OLIVER TREE,6TLwD7HPWuiOzvXEa3oCNe,LIFE GOES ON,0eu4C55hL6x29mmeAjytzC
USWB11801760,DERULO/GUETTA/MINAJ/WILLIAM,07YZf4WDAMNwqr4jfgOZ8y,GOODBYE,5Xn4IyTtW6FUGIUyWjbUHG
USRC12100608,PINK,1KCSPY1glIKqW2TotWuXOR,ALL I KNOW SO FAR,4LmN3eU1R1vVEdKuDELpGk
USUM72105934,BILLIE EILISH,6qqNVTkY8uBg9cP3Jd7DAH,YOUR POWER,042Sl6Mn83JHyLEqdK7uI0
GBAHS1901183,STORMZY,2SrSdSvpminqmStGELCSNd,WILEY FLOW,5Rbj8akony3l0NNM5TjH1F
GBUM72102399,DAVE,6Ip8FS7vWT1uKkJSweANQK,TITANIUM,2qzW5AK8ldKUOWUETwAkZY
QMDA62217995,RAYE FT 070 SHAKE,5KKpBU5eC2tJDzf0wmlRp2,ESCAPISM,5mHdCZtVyb4DcJw8799hZp
GBKPL1933763,LAUV & TROYE SIVAN,5JZ7CnR6gTvEMKX4g70Amv,I'M SO TIRED,7LpMG3AEaIJgs62HQhAa91
USRC12003364,MILEY CYRUS FT DUA LIPA,5YGY8feqx7naU7z4HrwZM6,PRISONER,2Oycxb8QbPkpHTo8ZrmG0B
QMJMT2103619,J COLE,6l3HvQ5sa6mXTsMTB19rO5,I N T E R L U D E,08LwMWf5Tcfsd752EPzFV0
QM6MZ2156864,BTS,3Nrfpe0tUJi4K4DXYWgMUX,BUTTER,6jjYDGxVJsWS0a5wlVF5vS
GBSXS1800185,CHERYL,3NyNPJaemMYsL14DK2tO01,LOVE MADE ME DO IT,3yFQhSmhgVf4thycUwRmXE
GBUM72100297,NATHAN EVANS/220KID/BILLEN TED,1PKErrAhYFdfrDymGHRQRo,WELLERMAN,54OBgO0Xwu20Jak9TMXbR7
GBCEN1900048,REGARD,4ofCBoyEiGSePFAG500xev,RIDE IT,2tnVG71enUj33Ic2nFN6kZ
GBAHS2201508,NATHAN DAWE/BRU-C/BSHP/CROSS,2gduEC76ry33RVurAvT05p,OH BABY,2F0dCzhF9W1tcXwXu99m28
QZA742002508,6IX9INE & NICKI MINAJ,7gZfnEnfiaHzxARJ2LeXrf,TROLLZ,3JwxpSpGaXmGqLwWN6D6eC
GB3CE2200004,JAMES HYPE/MIGGY DELA ROSA,43BxCL6t4c73BQnIJtry5v,FERRARI,4zN21mbAuaD0WqtmaTZZeP
GB2DY2100828,D-BLOCK EUROPE FT CENTRAL CEE,5VadK1havLhK1OpKYsXv9y,OVERSEAS,337kcYVjYXdLBItCw9ry3b
GB0401000197,COLDPLAY,4gzpq5DPGxSnKTe4SA8HAU,CHRISTMAS LIGHTS,4fzyvSu73BhGvi96p2zwjL
DEUM71602306,ANDRE RIEU & JOHANN STRAUSS OR,3hJv5p2HwekJysNB2NDnEC,ODE TO JOY,7bjZObA7EoMAkhc2IkRNKF
GB28K1820005,GUETTA/GARRIX/BROOKS,1Cs0zKBU1kc0i8ypK3B9ai,LIKE I DO,6RnkFd8Fqqgk1Uni8RgqCQ
ZZOPM2117993,CENTRAL CEE,5H4yInM5zmHqpKIoMNAx4r,RETAIL THERAPY,12auvGedCkbd6jiuspZXWS
GBUM72203432,MEEKZ & DAVE,1Pm6hTRjgSkT3B4FCQpW4g,FRESH OUT THE BANK,6MmnTuOVSGCcW0qX20nvIv
GBARL2202528,HEADIE ONE,6UCQYrcJ6wab6gnQ89OJFh,MARTIN'S SOFA,6iJUSrA6XoX4FNLGPqzHOv
GBUM71806264,DAVE FT FREDO,6Ip8FS7vWT1uKkJSweANQK,FUNKY FRIDAY,01IQ4aQgOf0Kkq3a273hmO
USUM72018810,SHAWN MENDES & JUSTIN BIEBER,7n2wHs1TKAczGzO7Dd2rGr,MONSTER,2Z8yfpFX0ZMavHkcIeHiO1
USWV22127496,GAITAN/CASTILLO/ADASSA/FELIZ,29PgYEggDV3cDP9QYTogwv,WE DON'T TALK ABOUT BRUNO,52xJxFP6TqMuO4Yt0eOkMz
USSM11807704,ZARA LARSSON,1Xylc3o4UrD53lo9CvFvVg,RUIN MY LIFE,5tAa8Uaqr4VvA3693mbIhU
GBARL2101139,LITTLE MIX,3e7awlrlDSwF3iM0WBjGMp,LOVE (SWEET LOVE),6Y9Sk7mKkNndGQBIwQ52Il
USUM72213725,BILLIE EILISH,6qqNVTkY8uBg9cP3Jd7DAH,THE 30TH,5SHpuW2qjkQtFRpE6P9Nks
USWB12001096,SAWEETIE,6cK3NBO6uP7hh0oyuVELFl,TAP IN,4Hpib09wXgD84w4uwTPnYD
USRC12201440,STEVE LACY,57vWImR43h4CaDao012Ofp,BAD HABIT,5CM4UuQ9Gnd6K2YyKGPMoK
USUM71805992,SELENA GOMEZ,0C8ZW7ezQVs4URX5aX7Kqx,BACK TO YOU,4hQ6UGyWQIGJmHSo0J88JW
USQX91902708,JP SAXE FT JULIA MICHAELS,66W9LaWS0DPdL7Sz8iYGYe,IF THE WORLD WAS ENDING,2kJwzbxV2ppxnQoYw4GLBZ
QMCE32200233,MEGAN THEE STALLION & DUA LIPA,181bsRPaVXVlUKXrxwZfHK,SWEETEST PIE,12W3pDsHMFZIPzM9MXs7Qn
GBMA21850002,D-BLOCK EUROPE/ADZ/LIL PINO/LB,5VadK1havLhK1OpKYsXv9y,NASSTY,7bkzlEJJLmV6wMJIBhYAMi
USUG12102313,MARSHMELLO/JONAS BROTHERS,64KEffDW9EtZ1y2vBYgq8T,LEAVE BEFORE YOU LOVE ME,4qu63nuBpdn0qHUHuObEj1
USSM12104470,KID LAROI & JUSTIN BIEBER,2tIP7SsRs7vjIcLrU85W8J,STAY,4kux0P5UfguojB4h0lQnsj
GBAHS2101390,ANNE-MARIE & NIALL HORAN,1Hsdzj7Dlq2I7tHP7501T4,EVERYWHERE (BBC CHILDREN IN NEED),0z0kUUd2jPQiI2Ob8VXajc
USRC11903871,KHALID & DISCLOSURE,6LuN9FCkKOj5PcnpouEgny,KNOW YOUR WORTH,0TrPqhAMoaKUFLR7iYDokf
GBARL2001197,TOM GRENNAN,5SHxzwjek1Pipl1Yk11UHv,LITTLE BIT OF LOVE,78q4ESvMkPVJzHAV11LAGE
NGA3B2216004,AYRA STARR,3ZpEKRjHaHANcpk10u6Ntq,RUSH,1rrqJ9QkOBYJlsZgqqwxgB
USUM72119916,IMAGINE DRAGONS/JID/LEAGUE OF,53XhwfbYqKCa1cC15pYq2q,ENEMY,1r9xUipOqoNwggBpENDsvJ
USSM19902989,MICHAEL JACKSON,3fMbdgg4jU18AjLCKBhRSm,THRILLER,3S2R0EVwBSAVMd5UMgKTL0
USAT21811541,JAMES ARTHUR & ANNE-MARIE,4IWBUUAFIplrNtaOHcJPRM,REWRITE THE STARS,6mQLN3zRtAp6ovjusyYKrV
USUG11800211,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,CHANGES,7AFASza1mXqntmGtbxXprO
USAT22217320,LIZZO,7guDJrEfX3qb6FEbdPA5qi,SOMEDAY AT CHRISTMAS,2X5noCM9Klrm4zXfyyPdRN
USWD12112911,STEPHANIE BEATRIZ/OLGA MEREDIZ,5PYToRCsrnvikZg3yl2JMr,THE FAMILY MADRIGAL,4b1yxSdlumA8N4fEk4UOZp
USUG12001281,DRAKE,3TVXtAsR1Inumwj472S9r4,TOOSIE SLIDE,127QTOFJsJQp5LbJbu3A1y
USUM72102629,JUSTIN BIEBER FT KHALID,1uNFoZAHBGtllmzznpCI3s,AS I AM,6F2r4HgpJnvKDmkN6JEN6J
GBARL2000034,J HUS FT ICEE TGM,2a0uxJgbvvIRI4GX8pYfcr,BIG CONSPIRACY,0D3bX53KP5VsPWLjCOU2fA
QM4TW2244096,RUSS MILLIONS/BUNI/YV,3FoFW2AoUGRHBacC6i4x4p,ONE OF A KIND MUSIC PTS REGGAE & CALYPSO,3FMedgGsLUNwx8NciePFEK
USWB11402616,IDINA MENZEL FT MICHAEL BUBLE,73Np75Wv2tju61Eo9Zw4IR,BABY IT'S COLD OUTSIDE,0Ie5uiv54KgCr7P4sYDTHl
USUM72208963,KENDRICK LAMAR,2YZyLoL8N0Wb9xBt1NhZWg,N95,0fX4oNGBWO3dSGUZcVdVV2
USRC11901901,KYGO & WHITNEY HOUSTON,23fqKkggKUBHNkbKtXEls4,HIGHER LOVE,6oJ6le65B3SEqPwMRNXWjY
KRA402200017,BLACKPINK,41MozSoPIsD1dJM0CLPjZF,PINK VENOM,5zwwW9Oq7ubSxoCGyW1nbY
QMRSZ2000911,KSI FT AIYANA-LEE,1nzgtKYFckznkcVMR3Gg4z,KILLA KILLA,13Npvj6mfPFQL5DiBKWSIQ
GB1301901247,DUA LIPA,6M2wZ9GZgrQXHCFfjv46we,PHYSICAL,3AzjcOeAmA57TIOr9zF1ZW
USUM71917563,HALSEY,26VFTg2z8YR0cCuwLzESi2,GRAVEYARD,2ufmtcIFdFpuUYBPXK5f67
GBAHS2000775,CLEAN BANDIT/MABEL/24KGOLDN,6MDME20pz9RveH9rEXvrOM,TICK TOCK,27u7t9d7ZQoyjsCROHuZJ3
USSM12104018,TRAVIS SCOTT,0Y5tJX1MQlPlqiwlOH1tJY,ESCAPE PLAN,4R67rQNSbbsR4TdUVOIdez
USWB11802236,BAD BUNNY FT DRAKE,4q3ewBCX7sLwd24euuV69X,MIA,3gE4eQH3K83Sght0ZLvuBK
GBAHS2000064,M24 FT TION WAYNE,601bmA9VRZnMVclsxG7W6T,LONDON,0jgO2f0lAPSs36KBAHx9Dl
USRC12204598,SZA,7tYKF4w9nC0nq9CsPZTHyP,NOBODY GETS ME,5Y35SjAfXjjG0sFQ3KOxmm
USAT22203495,JACK HARLOW,2LIk90788K0zvyj2JJVwkJ,DUA LIPA,0LnS7aOdOdI1dNKZqdOLz4
USUM71813192,LADY GAGA & BRADLEY COOPER,1HY2Jd0NmPuamShAr6KMms,SHALLOW,2VxeLyX666F8uXCJ0dZF8B
GB1101702317,AU/RA & CAMELPHAT,1eMmoIprPDWeFdB1FxU6ZV,PANIC ROOM,7uUahoeqGNRMbpdeiLj1rS
USUM72009644,ARIANA GRANDE & JUSTIN BIEBER,66CXWjxzNUsdJxJ2JdwvnR,STUCK WITH U,4HBZA5flZLE435QTztThqH
GB2DY2201179,FREDO,3rbtPd0NcvhO2AzMfzx90z,I'M BACK,1ebJAxhKOxFERhAGs3phuD
USSM11806658,TRAVIS SCOTT,0Y5tJX1MQlPlqiwlOH1tJY,STARGAZING,7wBJfHzpfI3032CSD7CE2m
USUM71809132,BENNY BLANCO/HALSEY/KHALID,5CiGnKThu5ctn9pBxv7DGa,EASTSIDE,7FGq80cy8juXBCD2nrqdWU
USAT22001369,LIL UZI VERT,4O15NlyKLIASxsJ0PrXPfz,P2,3kW4z2pIj5VY5fLjBrMRL5
USUG12100342,TAYLOR SWIFT,06HL4z0CvFAxyc27GXpf02,LOVE STORY (TAYLOR'S VERSION),3CeCwYWvdfXbZLXFhBrbnf
USUM72023175,JUSTIN BIEBER,1uNFoZAHBGtllmzznpCI3s,ANYONE,2WnAKZefdRHxtBEkRjFOHC
GB1302101610,JOEL CORRY FT MABEL,6DgP9otnZw5z6daOntINxp,I WISH,0YORgvqP1MotwCnDZzOwII
TCADI1763759,B YOUNG,7JMwO9tyFPMsb2KnsJqZlp,JUMANJI,4PzsYXrHh4r2BxtpNjtvoF
GBARL2001008,HEADIE ONE/AJ TRACEY/STORMZY,6UCQYrcJ6wab6gnQ89OJFh,AIN'T IT DIFFERENT,6NJfIydBMYrXvlaXsFxmc8
NLM5S1900528,MARTIN GARRIX/MACKLEMORE/STUMP,60d24wfXkVzDSfLS6hyCjZ,SUMMER DAYS,7Feaw9WAEREY0DUOSXJLOM
USUM72020423,ARIANA GRANDE,66CXWjxzNUsdJxJ2JdwvnR,34+35,6Im9k8u9iIzKMrmV7BWtlF
GBHMU1800090,LITTLE MIX FT SHARAYA J,3e7awlrlDSwF3iM0WBjGMp,STRIP,6XkEw1h2Hq4fGnSm0JuSIs
USWB12201789,JOJI,3MZsBdqDrRTJihTHQrO6Dq,GLIMPSE OF US,6xGruZOHLs39ZbVccQTuPZ
GBARL2101749,BAD BOY CHILLER CREW,5SRr4ZJMoygWecytkIwlaV,BMW,3M4lhhcss897JQ0qUp2g8B
USUM72116263,KANYE WEST,5K4W6rqBFWDnAN6FQUkS6x,JAIL,6d8HN8MqqbqrEUI2bvx0aG
USAT22203024,JACK HARLOW,2LIk90788K0zvyj2JJVwkJ,FIRST CLASS,0wHFktze2PHC5jDt3B17DC
GBUM71900575,DAVE,6Ip8FS7vWT1uKkJSweANQK,STREATHAM,59PUOc7B0WCNNx8Nr4qaA4
USUM72208020,POST MALONE FT RODDY RICCH,246dkjvS1zLTtiykXe5h60,COOPED UP,32vE1nuG8T9c8bhmZdRY6d
USUM71912501,GRANDE/CYRUS/LANA DEL REY,66CXWjxzNUsdJxJ2JdwvnR,DON'T CALL ME ANGEL (CHARLIE'S ANGELS),6zegtH6XXd2PDPLvy1Y0n2
CAN132200297,BUGZY MALONE & TEEDEE,4Dokdwa3WB7ilQ2c2qvIBL,OUT OF NOWHERE,220n79cLlh2NwvlIEEKpKt
USUG11800208,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,SAD,3ee8Jmje8o58CHK66QrVC2
GBARL1601833,TOM WALKER,7z2avKuuiMAT4XZJFv8Rvh,JUST YOU AND I,1vkUmedJVhScV9MmRsLGSY
GB2DY2000409,BUGZY MALONE,4Dokdwa3WB7ilQ2c2qvIBL,M.E.N III,564XWNlr2Z2vM08wXvC4aW
USUG11904206,WEEKND,1Xyo4u8uXC1ZmMpatF05PJ,BLINDING LIGHTS,0VjIjW4GlUZAMYd2vXMi3b
GBAYE1900233,JAY1,0BKx4UjPvXVGY15u0xFbbi,YOUR MRS,5d7cyEhOlThcctMoCBHNjU
USUG11901520,5 SECONDS OF SUMMER,5Rl15oVamLq7FbSb0NNBNy,EASIER,2bjUEg4jBtKBlPdNrTAppI
GB2DY2000658,BUGZY MALONE FT CHIP,4Dokdwa3WB7ilQ2c2qvIBL,NOTORIOUS,5g8sUsy12n5s1U7DcZuyHn
USSM12000998,GIVEON,4fxd5Ee7UefO4CUXgwJ7IP,HEARTBREAK ANNIVERSARY,3FAJ6O0NOHQV8Mc5Ri6ENp
USSM12300425,MEGHAN TRAINOR,6JL8zeS1NmiOftqZTRgdTz,MOTHER,69ZzhvHnSSnzMO8SMYEJWb
GBAYE7400132,VERA LYNN,2rJkmlVHePMo2gk0InTZRS,LAND OF HOPE AND GLORY,5qOJKE1CJOZbiasVSUbqEW
IEACJ2300020,HOZIER,2FXC3k01G6Gw61bmprjgqS,EAT YOUR YOUNG,2Jw3VjB1xy5KHBqEeAC6VK
GBHMU2000056,LITTLE MIX,3e7awlrlDSwF3iM0WBjGMp,HOLIDAY,5428XgSLRJfpMRN3r6YXob
GBAHW0500175,JONA LEWIE,3nohf4qILMr5aUSOsolwxB,STOP THE CAVALRY,4keQu7BEaHtMp6BTJdm5R6
USUG12204890,DRAKE,3TVXtAsR1Inumwj472S9r4,MASSIVE,28JBD8p18xNuOfyV7Cotdn
USRC11900110,PINK,1KCSPY1glIKqW2TotWuXOR,WALK ME HOME,7DHApOHsIFo7EyfieArYGE
USWB12004855,SAWEETIE FT DOJA CAT,6cK3NBO6uP7hh0oyuVELFl,BEST FRIEND,53itFf0vrfVBMCYGNfzQ5o
USUM72118240,SUMMER WALKER & SZA,57LYzLEk2LcFghVwuWbcuS,NO LOVE,246hQ7nHFsdxGnPGrFV2xw
GBARL1901243,ZIEZIE FT AITCH,26XzvosH2cl8Re6KSo9m8Z,FRENCH KISSES,2jTBEuS8P9ZqVos9zecRzl
GBUM71807392,JAX JONES/YEARS & YEARS,4Q6nIcaBED8qUel8bBx6Cr,PLAY,6CXh0RBouuXSUyIKzwYswZ
USSM11806659,TRAVIS SCOTT,0Y5tJX1MQlPlqiwlOH1tJY,CAROUSEL,7KZ5MMVgBVox9ycroB2UrI
USUYG1414608,TYGA & DOJA CAT,5LHRHt1k9lMyONurDHEdrp,FREAKY DEAKY,3vySEUpD0tc801F2WZDLYw
RUA012200233,KALUSH,46rVVJwHWNS7C7MaWXd842,STEFANIA,15JdrESbhLychHaiQ5Grfg
UKRNH1900048,WALA/MIST/BANGLEZ/STEFFLON,4PULA4EFzYTrxYvOVlwpiQ,47,15rEEVR9tYJS4hbubgS3u7
AUDCB1701966,LUUDE FT COLIN HAY,20cmhoGvN0eyzhmsHJH1Mg,DOWN UNDER,7AVyve7cFYTd51ha5i9kE2
DEE861600590,JAMES ARTHUR,4IWBUUAFIplrNtaOHcJPRM,TRAIN WRECK,55Am8neGJkdj2ADaM3aw5H
GBUM71805350,ELLIE GOULDING/DIPLO/SWAE LEE,0X2BH1fck6amBIoJhDVmmJ,CLOSE TO ME,5JEx7HbmvHQQswJCsoo9rA
SE6XG2100104,ABBA,0LcJLqbBmaGUft1e9Mm8HV,DON'T SHUT ME DOWN,2AHnmlkyZbnxqSA66B7jK3
USCM51800004,DRAKE,3TVXtAsR1Inumwj472S9r4,GOD'S PLAN,6DCZcSspjsKoFjzjrWoCdn
DEE862100256,MAJESTIC & BONEY M,6QMABvTzixnxzsLYyhqRxI,RASPUTIN,0b18g3G5spr4ZCkz7Y6Q0Q
GBAHS2000622,NATHAN DAWE FT KSI,2gduEC76ry33RVurAvT05p,LIGHTER,5lWUeSYO61UYgNlFlqcwYl
USUG12102076,WEEKND,1Xyo4u8uXC1ZmMpatF05PJ,TAKE MY BREATH,6OGogr19zPTM4BALXuMQpF
USSM11904276,TRAVIS SCOTT,0Y5tJX1MQlPlqiwlOH1tJY,HIGHEST IN THE ROOM,3eekarcy7kvN4yt5ZFzltW
QZ45A1700126,21 SAVAGE,1URnnhqYAYcrqrcwql10ft,A LOT,2t8yVaLvJ0RenpXUIAC52d
UKEMY1800001,AJ TRACEY & NOT3S,4Xi6LSfFqv26XgP9NKN26U,BUTTERFLIES,0WdZaKX5zinoPLUyDwMsHX
QZMEM2232831,D4VD,5y8tKLUfMvliMe8IKamR32,ROMANTIC HOMICIDE,1xK59OXxi2TAAAbmZK0kBL
USUM72112396,POP SMOKE FT DUA LIPA,0eDvMgVFoNV3TpwtrVCoTj,DEMEANOR,58T4yPLn4NjBYXfRxeweyM
DEC691900342,JAMES ARTHUR,4IWBUUAFIplrNtaOHcJPRM,FALLING LIKE THE STARS,395KzBy0bkb57dEvg6cfzJ
USUG12202231,LAUREN SPENCER-SMITH,79AyR6ATpj2LTPxfb6FX50,FLOWERS,3hciQHIJhgWPv6yJijAqWp
GBAHS2100041,FRED AGAIN & BLESSED MADONNA,4oLeXFyACqeem2VImYeBFe,MAREA (WE'VE LOST DANCING),5Z8Dj3LtbyCMiwE86rhg2f
USUM71116290,JUSTIN BIEBER,1uNFoZAHBGtllmzznpCI3s,MISTLETOE,7xapw9Oy21WpfEcib2ErSA
USAT22219206,LIL UZI VERT,0M2CO5ijP35MDhNwvpgxTV,JUST WANNA ROCK,5BDZ8atcxq0QHGn66YwTwh
GB2DY2200675,D-BLOCK EUROPE/GHOST KILLER,5VadK1havLhK1OpKYsXv9y,ELEGANT & GANG,78ywqAbY9QktwlTHyc8c4I
GBCEL2200512,ARCTIC MONKEYS,7Ln80lUS6He07XvHI8qqHH,THERE'D BETTER BE A MIRRORBALL,1zx6GSqLYI2ynzAHnPRKBR
GBUM72103840,DAVE FT STORMZY,6Ip8FS7vWT1uKkJSweANQK,CLASH,2zxEc1GCSCxbHIXTfhraRC
USAT22211992,OLIVER TREE & ROBIN SCHULZ,6TLwD7HPWuiOzvXEa3oCNe,MISS YOU,73vIOb4Q7YN6HeJTbscRx5
GBUM72301963,FLO FT MISSY ELLIOTT,0s4kXsjYeH0S1xRyVGN4NO,FLY GIRL,2sITbbWIOeg2Lwp4WN2jqr
USUM71814876,EMINEM,7dGJo4pcD2V6oG8kP0tJRR,KILLSHOT,1jo3TwNGCXfNdB5uba3ZVv
GBCEL1800165,ARCTIC MONKEYS,7Ln80lUS6He07XvHI8qqHH,ONE POINT PERSPECTIVE,2AKwcNHeGAqCpD6etK425X
USSM12200047,CAMILA CABELLO FT ED SHEERAN,4nDoRrQiYLoBzwC5BhVJzF,BAM BAM,0QBzMgT7NIeoCYy3sJCof1
GBAHS1701239,RUDIMENTAL/GLYNNE/MACKLEMORE,4WN5naL3ofxrVBgFpguzKo,THESE DAYS,5CLGzJsGqhCEECcpnFQA8x
QZAKB2166405,ELIZA ROSE/INTERPLANETARY,4XC335ouK6pXyq4QiIb8bP,B.O.T.A. (BADDEST OF THEM ALL),39JofJHEtg8I4fSyo7Imft
USUM71815958,BILLIE EILISH,6qqNVTkY8uBg9cP3Jd7DAH,WHEN THE PARTY'S OVER,43zdsphuZLzwA9k4DJhU0I
GBAHS9904091,CHRIS REA,5KEG7G8LDYlHgFDqZyEEs2,DRIVING HOME FOR CHRISTMAS,3Z3QhZAZpqwZa1phsbQ3JZ
USQX91802130,LSD FT SIA/DIPLO/LABRINTH,5WUlDfRSoLAfcVSX1WnrxN,THUNDERCLOUDS,4lJNen4SMTIJMahALc3DcB
USWB12206229,LINKIN PARK,6XyY86QOPPrYVGvF9ch6wz,LOST,373gDROnujxNTFa1FojYIl
US23A1512503,AMAARAE FT MOLIY,21UPYSRWFKwtqvSAnFnSvS,SAD GIRLZ LUV MONEY,2pgDBO0ZAgvye7joSmdDm8
USUM71920463,KANYE WEST,5K4W6rqBFWDnAN6FQUkS6x,FOLLOW GOD,2QpGZOhTCHHiKmpSO9FW4h
USSM12100771,MIMI WEBB,3GxKJzJK4LpsYGXQrw77wz,DUMB LOVE,2Ms8MDDtYBw7M3K5F3EqPX
GBARL1801740,HEADIE ONE FT DAVE,6UCQYrcJ6wab6gnQ89OJFh,18HUNNA,2tC6dm3WkOKYcgS2nZybmg
USUM71900111,ARIANA GRANDE,66CXWjxzNUsdJxJ2JdwvnR,7 RINGS,0nox76VxGYPIIIP7yr5I6o
GB1102001078,SIGALA & JAMES ARTHUR,1IueXOQyABrMOprrzwQJWN,LASTING LOVER,0DmAvNCAK08oCi7miSZUIY
USZ4V2200009,DIPLO & MIGUEL,5fMUXHkw8R8eOP2RNVYEZX,DON'T FORGET MY LOVE,22pjmqZq2oTZtEThEt66Zn
USUG12104397,DRAKE,3TVXtAsR1Inumwj472S9r4,CHAMPAGNE POETRY,2HSmyk2qMN8WQjuGhaQgCk
GBUM72106057,NEIKED/MAE MULLER/POLO G,5H6xmHXjsq98NLbEjuE29f,BETTER DAYS,6f5ExP43esnvdKPddwKXJH
QM6N22266016,HSTIKKYTOKKY & J FADO,2bYWQ3rr9GraqM3Iyb7Rhb,HOLD THIS,1FxSStcuz43FhiB5KAFWc0
QMEU32209358,OXLADE,3WTrdbZU99dgTtt3ZkyamT,KU LO SA - A COLORS SHOW,2WigMwGJysIh9fRnSJvpjn
USCA20200910,DEAN MARTIN,49e4v89VmlDcFCMyDv9wQ9,LET IT SNOW LET IT SNOW LET IT SNOW,2axxi5qGXPY7wVhG0gtWYB
GB1101800331,B YOUNG,7JMwO9tyFPMsb2KnsJqZlp,079ME,5f14ylFBAuwqVHXvafqtmd
GBAYE2101288,COLDPLAY & BTS,4gzpq5DPGxSnKTe4SA8HAU,MY UNIVERSE,6Lgbf4b6c9fwz24eFEWONX
GBUM72001831,MICHAEL BALL/CAPTAIN TOM MOORE,2MISUlPFrBMRlIcazbEOUI,YOU'LL NEVER WALK ALONE,5pdawBUyhdNkWhSoaDZivf
GBUM72205415,SAM SMITH & KIM PETRAS,2wY79sveU1sp5g7SokKOiI,UNHOLY,3nqQXoyQOWXiESFLlDF1hG
CYA111800123,TIESTO/DZEKO/PREME/POST MALONE,2o5jDhtHVPhrJdv3cEQ99Z,JACKIE CHAN,4kWO6O1BUXcZmaxitpVUwp
USUG12101042,DRAKE FT LIL BABY,3TVXtAsR1Inumwj472S9r4,WANTS AND NEEDS,65OVbaJR5O1RmwOQx0875b
ITB002100112,MANESKIN,0lAWpj5szCSwM4rUMHYmrr,ZITTI E BUONI,776AftMmFFAWUIEAb3lHhw
USMC15746480,BOBBY HELMS,38EmEgXkgK51MT2tPY0EoC,JINGLE BELL ROCK,7vQbuQcyTflfCIOu3Uzzya
GBUM71902039,MABEL,1MIVXf74SZHmTIp4V4paH4,MAD LOVE,6ImEBuxsbuTowuHmg3Z2FO
USQX92200693,DOVE CAMERON,2W8yFh0Ga6Yf3jiayVxwkE,BOYFRIEND,59CfNbkERJ3NoTXDvoURjj
USUG11800209,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,MOONLIGHT,0JP9xo3adEtGSdUEISiszL
QM6MZ1994246,NSG,31Ua7zSTJxegjyd49ujbSA,OT BOP,6bAirj2qDf0agxdMuIdq1p
UKPGJ1800016,LONGEST JOHNS,5k979N1TnPncUyqlXlaRSv,WELLERMAN,6ZblDQM0Gq0daaPAwuHOmD
USUM71913350,MAROON 5,04gDigrS5kc9YWfZHwBETP,MEMORIES,4cktbXiXOapiLBMprHFErI
GB5KW2103680,CRAIG DAVID & MNEK,2JyWXPbkqI5ZJa3gwqVa0c,WHO YOU ARE,6mkvEG10ftOIKrMZHVRMiY
USQX91802294,LIL PEEP & XXXTENTACION,2kCcBybjl3SAtIcwdWpUe3,FALLING DOWN,4jvjzW7Hm0yK4LvvE0Paz9
GBUM71801455,YEARS & YEARS,5vBSrE1xujD2FXYRarbAXc,IF YOU'RE OVER ME,01k24g94i1JvkFLQmVEdCd
USUG12001567,MARSHMELLO & HALSEY,64KEffDW9EtZ1y2vBYgq8T,BE KIND,3Z8FwOEN59mRMxDCtb8N0A
USJI10800160,MIGUEL,360IAlyVv4PCEVjgyMZrxK,SURE THING,0JXXNGljqupsJaZsgSbMZV
GB1101500337,SEAFRET,4Ly0KABsxlx4fNj63zJTrF,ATLANTIS,1Fid2jjqsHViMX6xNH70hE
